,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-1.65,-3.24,5.15,0.01,-2.35,-0.52,-1.55,-1.43,-0.39,-0.12
Cash from Investing Activity,-3.73,-3.29,-3.31,-0.72,-1.18,-0.2,2.16,0.8,0.25,0.32
Cash from Financing Activity,5.57,6.66,-0.36,-0.37,2.92,0.44,-0.41,0.66,0.07,-0.24
Net Cash Flow,0.19,0.12,1.49,-1.07,-0.61,-0.28,0.2,0.03,-0.07,-0.03
