,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,208,205,240.0,143.0,163.0,153.0,138.0,211.0,108.0,227.0,188.0,342.0,371.0
Expenses,320,203,365.0,148.0,175.0,190.0,421.0,256.0,131.0,411.0,225.0,320.0,344.0
Operating Profit,-113,2,-124.0,-5.0,-12.0,-37.0,-282.0,-45.0,-23.0,-185.0,-37.0,23.0,27.0
OPM %,-54,1,-52.0,-3.0,-7.0,-24.0,-204.0,-21.0,-22.0,-81.0,-19.0,7.0,7.0
Other Income,37,6,81.0,2.0,112.0,34.0,45.0,20.0,1.0,12.0,6.0,3.0,17.0
Interest,57,66,57.0,49.0,73.0,66.0,84.0,83.0,91.0,95.0,67.0,63.0,62.0
Depreciation,23,24,24.0,22.0,23.0,27.0,21.0,26.0,25.0,27.0,25.0,27.0,27.0
Profit before tax,-156,-83,-124.0,-73.0,4.0,-96.0,-342.0,-134.0,-138.0,-295.0,-123.0,-64.0,-46.0
Tax %,36,41,34.0,39.0,-666.0,30.0,26.0,3.0,3.0,3.0,9.0,-3.0,-25.0
Net Profit,-99,-49,-82.0,-45.0,33.0,-67.0,-253.0,-130.0,-134.0,-288.0,-112.0,-65.0,-57.0
EPS in Rs,,,-32.84,-19.57,58.54,-32.41,-115.22,-61.72,-64.43,-136.21,-65.67,-32.8,-34.8
