,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,68.72,68.72,68.72,68.72,68.72,68.73,68.73,67.28,67.26,69.5
FIIs,4.05,6.14,5.78,5.78,5.77,5.37,5.37,5.27,5.22,4.87
DIIs,4.68,3.25,3.12,3.12,3.12,3.12,2.36,2.3,2.2,2.0
Government,0.45,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Public,22.1,21.44,21.93,22.37,22.39,22.79,23.53,25.15,25.32,23.63
No. of Shareholders,12892.0,12191.0,11705.0,11474.0,11332.0,11301.0,11219.0,10590.0,11301.0,11805.0
