,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,253,-160,11,490,996,1445,1819,701,286,1884,1967,1373
Cash from Investing Activity,-735,-808,-394,-284,36,-53,49,-310,-901,-856,-1899,-1229
Cash from Financing Activity,639,889,334,-363,-1037,-1073,-1400,-185,546,-934,-130,-160
Net Cash Flow,156,-79,-48,-156,-5,320,468,206,-69,95,-62,-16
