,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1,1,1,1,2,2,2,2,2,2,3,3,3
Reserves,306,337,381,499,585,611,649,638,679,735,716,760,800
Borrowings,2,5,9,21,28,29,42,39,38,18,14,5,0
Other Liabilities,156,172,213,217,231,255,256,249,248,286,302,330,305
Total Liabilities,465,515,604,738,846,897,949,928,967,1040,1036,1098,1108
Fixed Assets,125,122,122,194,148,231,242,249,263,277,270,271,265
CWIP,2,1,1,0,2,0,3,2,12,4,3,2,4
Investments,1,1,0,0,68,65,70,69,76,74,70,70,74
Other Assets,338,392,481,544,628,600,634,608,616,686,692,756,766
Total Assets,465,515,604,738,846,897,949,928,967,1040,1036,1098,1108
