,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,59,67,68,70,85,86,87,88,89,125,139,139,139
Reserves,152,217,196,210,341,347,428,389,293,528,731,721,719
Borrowings,217,308,292,349,324,420,464,658,1347,977,915,901,980
Other Liabilities,77,116,133,147,294,372,461,515,518,401,433,549,581
Total Liabilities,505,708,688,776,1043,1225,1440,1650,2246,2031,2218,2311,2419
Fixed Assets,392,508,512,528,583,685,828,970,1646,1382,1547,1553,1626
CWIP,0,0,11,42,121,148,174,153,46,30,22,18,23
Investments,0,61,2,0,64,11,53,49,34,26,9,10,10
Other Assets,112,139,164,205,275,381,385,478,520,593,641,730,760
Total Assets,505,708,688,776,1043,1225,1440,1650,2246,2031,2218,2311,2419
