,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.09,0.58,0.25,0.51,-0.31,-0.17,-0.56,1.14,-0.67,-2.24,1.65,-0.21
Cash from Investing Activity,-0.07,0.25,0.04,-0.4,4.03,0.41,0.38,-0.25,0.16,2.15,-2.83,0.43
Cash from Financing Activity,0.03,-0.6000000000000001,-0.4,-0.32,0.37,-0.27,0.15,-0.37,0.0,0.0,0.0,0.0
Net Cash Flow,0.05,0.23,-0.11,-0.21,4.09,-0.03,-0.03,0.52,-0.5,-0.09,-1.19,0.22
