,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11,11,11,11,11,11,11,11,11,11,11,11,11
Reserves,131,140,147,156,160,166,174,196,203,245,289,354,400
Borrowings,99,70,126,139,85,75,69,69,104,95,97,159,262
Other Liabilities,175,174,164,111,172,213,237,298,240,435,631,706,947
Total Liabilities,416,395,448,418,428,464,491,574,557,786,1028,1230,1620
Fixed Assets,13,13,13,11,10,16,15,18,18,18,21,22,23
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,22,45,48,18,23,17,14,32,19,15,7,6,10
Other Assets,381,337,386,388,395,430,462,524,520,753,1000,1201,1587
Total Assets,416,395,448,418,428,464,491,574,557,786,1028,1230,1620
