,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.2,0.2,1.21,1.75,1.75
Reserves,0.68,1.01,0.53,5.14,5.8
Borrowings,0.91,0.61,0.05,2.86,3.15
Other Liabilities,0.53,1.26,1.91,2.37,3.65
Total Liabilities,2.32,3.08,3.7,12.12,14.35
Fixed Assets,0.52,0.43,0.35,1.75,1.62
CWIP,0.0,0.0,0.0,0.0,0.0
Investments,0.12,0.02,0.02,4.13,4.28
Other Assets,1.6800000000000002,2.63,3.33,6.24,8.45
Total Assets,2.32,3.08,3.7,12.12,14.35
