,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,,0.44,1.45
Cash from Investing Activity,,,0.0,-5.61
Cash from Financing Activity,,,-0.59,4.12
Net Cash Flow,,,-0.15,-0.05
