,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,15.8,13.11,12.9,10.05,8.98,8.71,7.17,6.54
FIIs,3.03,1.07,1.47,1.3,1.04,1.82,2.32,1.73
DIIs,29.75,25.87,13.45,11.19,4.95,0.29,0.07,15.26
Public,51.42,59.95,72.18,77.45,85.03,89.18,90.44,76.47
No. of Shareholders,44056.0,47168.0,39560.0,38187.0,37226.0,40193.0,49528.0,56282.0
