,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,64.52,64.78,64.87,64.87,64.87,64.87,64.87,64.88,65.01,65.01,65.01,65.01
FIIs,0.0,0.37,1.06,2.59,4.41,5.85,5.74,5.78,5.73,5.7,5.7,5.7
Public,35.48,34.85,34.07,32.54,30.72,29.28,29.39,29.34,29.28,29.3,29.3,29.3
No. of Shareholders,19539.0,19914.0,20610.0,21269.0,19920.0,19145.0,18738.0,17967.0,16728.0,16414.0,16860.0,16482.0
