,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,83.08,107.33,114.12,78.75,105.94,114.61,122.62,123.22,128.5,127.12,132.27,116.45,148.4
Expenses,70.9,90.9,98.26,76.29,95.0,103.63,111.91,112.23,118.04,120.6,123.91,110.18,136.35
Operating Profit,12.18,16.43,15.86,2.46,10.94,10.98,10.71,10.99,10.46,6.52,8.36,6.27,12.05
OPM %,14.66,15.31,13.9,3.12,10.33,9.58,8.73,8.92,8.14,5.13,6.32,5.38,8.12
Other Income,0.26,0.67,1.67,0.18,0.18,0.35,0.3,0.55,0.31,0.44,0.49,1.68,0.49
Interest,0.98,0.98,1.24,1.21,1.44,1.85,2.0,2.47,2.96,3.32,3.37,3.74,3.45
Depreciation,6.55,6.75,6.66,7.18,7.3,7.66,7.33,7.63,7.7,7.71,8.08,8.22,8.63
Profit before tax,4.91,9.37,9.63,-5.75,2.38,1.82,1.68,1.44,0.11,-4.07,-2.6,-4.01,0.46
Tax %,24.44,24.12,27.0,22.61,29.83,37.36,48.81,59.72,636.36,9.83,12.31,31.42,-17.39
Net Profit,3.71,7.11,7.03,-4.45,1.67,1.14,0.86,0.58,-0.58,-3.67,-2.28,-2.75,0.54
EPS in Rs,2.65,5.08,5.02,-3.18,1.19,0.81,0.61,0.41,-0.41,-2.62,-1.63,-1.96,0.39
