,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,78,121,6,48,117,68,72,7
Cash from Investing Activity,-83,-63,53,0,-17,7,-11,-5
Cash from Financing Activity,16,-55,-64,-61,-70,-65,-82,-15
Net Cash Flow,11,3,-5,-12,30,10,-21,-13
