,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,236.0,255.0,458.0,315.0,224.0,259.0,388.0,303.0,237.0,322.0,371.0,268.0,259.0
Expenses,248.0,244.0,401.0,309.0,237.0,249.0,340.0,309.0,267.0,311.0,337.0,272.0,290.0
Operating Profit,-12.0,12.0,57.0,6.0,-13.0,10.0,48.0,-6.0,-30.0,11.0,34.0,-4.0,-32.0
OPM %,-5.0,5.0,12.0,2.0,-6.0,4.0,12.0,-2.0,-13.0,4.0,9.0,-1.0,-12.0
Other Income,4.0,4.0,-8.0,4.0,4.0,4.0,-21.0,4.0,4.0,4.0,5.0,6.0,5.0
Interest,7.0,8.0,27.0,7.0,7.0,6.0,24.0,6.0,6.0,6.0,7.0,7.0,7.0
Depreciation,9.0,9.0,19.0,8.0,8.0,8.0,18.0,8.0,8.0,8.0,8.0,7.0,7.0
Profit before tax,-23.0,-2.0,3.0,-5.0,-25.0,-0.0,-16.0,-16.0,-40.0,2.0,24.0,-12.0,-40.0
Tax %,1.0,1.0,10.0,1.0,0.0,-71.0,-8.0,-0.0,0.0,0.0,1.0,3.0,0.0
Net Profit,-23.0,-2.0,2.0,-5.0,-24.0,-0.0,-17.0,-16.0,-40.0,2.0,24.0,-11.0,-40.0
EPS in Rs,-5.54,-0.49,1.89,-1.12,-5.93,-0.1,-2.5,-3.97,-9.72,0.47,5.75,-2.69,-9.64
