,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,15.74,16.67,17.53,2.39,2.3,0.78,0.78,0.14,0.24,0.29,0.46,0.29,0.29
Expenses,17.42,17.12,17.49,4.89,4.46,4.1,-0.19,0.31,0.35,0.17,0.19,0.21,0.16
Operating Profit,-1.68,-0.45,0.04,-2.5,-2.16,-3.32,0.97,-0.17,-0.11,0.12,0.27,0.08,0.13
OPM %,-10.67,-2.7,0.23,-104.6,-93.91,-425.64,124.36,-121.43,-45.83,41.38,58.7,27.59,44.83
Other Income,2.89,1.86,27.26,0.0,-1.57,0.43,-43.28,-11.67,-6.45,0.71,0.15,0.2,0.64
Interest,2.56,2.69,2.55,0.4,0.4,0.49,0.51,0.52,0.54,0.53,0.54,0.56,0.31
Depreciation,6.24,6.11,5.76,1.57,1.57,1.55,1.55,1.39,0.03,0.0,0.05,0.03,0.03
Profit before tax,-7.59,-7.39,18.99,-4.47,-5.7,-4.93,-44.37,-13.75,-7.13,0.3,-0.17,-0.31,0.43
Tax %,0.0,0.0,21.43,0.0,0.0,0.0,-21.86,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,-7.59,-7.38,14.92,-4.47,-5.71,-4.93,-54.07,-13.74,-7.12,0.31,-0.17,-0.31,0.43
EPS in Rs,-0.34,-0.4,0.56,-0.16,-0.21,-0.17,-2.18,-0.49,-0.43,0.01,-0.01,-0.01,0.02
