,2007-09-01,2013-06-01,2014-06-01,2015-06-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10.05,25.01,25.01,25.01,25.01,25.01,25.01,25.01,25.01,25.01,25.01,25.01,25.01
Reserves,-99.92,313.75,36.74,59.94,65.62,51.46,49.4,33.0,34.85,29.57,-0.96,-19.43,-19.26
Preference Capital,1.4,12.4,12.4,12.4,12.4,8.4,9.45,10.42,60.46,13.22,17.2,19.33,
Borrowings,123.69,197.78,147.22,28.3,205.78,207.13,11.51,11.51,103.39,11.51,11.51,11.51,34.2
Other Liabilities,57.51,72.19,68.96,68.33,105.65,62.52,180.49,168.57,264.22,97.62,49.9,39.87,16.97
Total Liabilities,91.33,608.73,277.93,181.58,402.06,346.12,266.41,238.09,427.47,163.71,85.46,56.96,56.92
Fixed Assets,41.88,47.19,53.02,50.97,159.47,147.59,132.7,119.29,242.18,68.94,56.11,44.8,44.75
CWIP,0.35,2.16,0.45,1.94,1.88,2.65,0.97,0.95,0.95,0.5,0.0,0.0,0.0
Investments,0.0,0.0,0.0,11.21,6.03,9.4,6.76,4.61,62.77,39.12,0.0,3.4,3.4
Other Assets,49.1,559.38,224.46,117.46,234.68,186.48,125.98,113.24,121.57,55.15,29.35,8.76,8.77
Total Assets,91.33,608.73,277.93,181.58,402.06,346.12,266.41,238.09,427.47,163.71,85.46,56.96,56.92
