,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,31,31,31,31,31,31,31,31,31,30,30,32,32
Reserves,1822,1917,2068,2186,2217,2391,2643,3089,3327,3709,4249,4688,4802
Borrowings,1281,1831,2731,3684,2922,2849,3319,2610,3296,3260,3838,3786,3968
Other Liabilities,2585,2615,3149,3050,4315,4947,6393,8406,9086,8323,8999,11014,11777
Total Liabilities,5719,6394,7980,8951,9485,10218,12385,14135,15741,15321,17116,19521,20579
Fixed Assets,1089,1278,1766,3204,3081,3061,3062,3141,3444,3472,3559,3124,3064
CWIP,427,1060,1292,398,27,117,724,16,54,34,25,52,14
Investments,84,11,10,11,63,45,51,1,1,1,5,5,0
Other Assets,4119,4045,4912,5338,6313,6995,8549,10977,12241,11814,13528,16339,17501
Total Assets,5719,6394,7980,8951,9485,10218,12385,14135,15741,15321,17116,19521,20579
