,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,44.44,38.56,38.59,71.52,74.27,74.51,74.51,74.48
FIIs,0.0,2.09,1.4,0.72,0.32,0.0,0.0,0.0
Public,55.56,59.35,60.0,27.76,25.4,25.49,25.48,25.51
No. of Shareholders,419.0,1387.0,1328.0,1223.0,1269.0,8021.0,11120.0,24844.0
