,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0
FIIs,3.53,4.39,3.47,2.44,1.29,2.93,3.82,1.89
DIIs,11.44,10.93,10.61,9.98,2.5,2.66,1.65,1.0
Government,0.0,0.02,0.03,0.03,0.04,0.05,0.0,0.0
Public,11.03,10.65,11.89,13.55,22.18,20.36,20.54,23.09
No. of Shareholders,63943.0,63410.0,66997.0,69889.0,105891.0,110224.0,128257.0,156002.0
