,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,68.41,119.33,149.27,73.32,140.72,181.53,173.89,177.58,224.06,210.06,213.96,180.22,169.97
Expenses,68.09,115.54,138.11,71.66,131.01,160.08,159.33,162.96,205.77,187.63,193.81,162.82,154.49
Operating Profit,0.32,3.79,11.16,1.66,9.71,21.45,14.56,14.62,18.29,22.43,20.15,17.4,15.48
OPM %,0.47,3.18,7.48,2.26,6.9,11.82,8.37,8.23,8.16,10.68,9.42,9.65,9.11
Other Income,1.47,1.18,1.33,0.29,2.61,1.86,7.48,3.03,3.05,2.4,1.69,2.12,1.84
Interest,4.4,3.8,4.57,4.73,5.09,4.81,5.41,6.28,6.62,7.29,7.65,7.41,7.51
Depreciation,2.43,2.33,2.35,2.12,2.18,2.43,2.5,2.18,2.3,2.36,2.42,2.82,2.97
Profit before tax,-5.04,-1.16,5.57,-4.9,5.05,16.07,14.13,9.19,12.42,15.18,11.77,9.29,6.84
Tax %,37.5,-23.28,21.9,25.71,24.36,24.95,25.48,28.51,23.35,23.45,27.53,27.34,28.22
Net Profit,-3.16,-1.43,4.35,-3.64,3.83,12.06,10.53,6.57,9.53,11.62,8.53,6.75,4.91
EPS in Rs,-0.61,-0.28,0.84,-0.7,0.74,2.32,2.02,1.26,1.83,2.23,1.64,1.3,0.94
