,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.13
Reserves,-56.23,-56.4,-56.54,-56.61,-56.76,-44.52,-34.53,-33.38,-33.86,-31.51,-31.58,-31.4,-31.47
Borrowings,33.29,33.32,33.44,33.29,33.27,33.24,15.0,15.0,10.0,10.0,10.0,10.0,10.0
Other Liabilities,7.85,7.88,7.86,8.24,8.2,0.43,0.56,0.58,0.35,0.34,0.36,0.37,0.41
Total Liabilities,12.07,11.96,11.92,12.08,11.87,16.31,8.19,9.36,3.65,5.99,5.94,6.13,6.1
Fixed Assets,0.58,0.56,0.54,0.3,0.17,0.14,0.12,0.1,0.07,0.05,0.02,0.01,0.01
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,11.21,11.21,11.21,11.21,11.54,15.96,7.63,9.05,3.33,0.01,0.01,0.01,0.01
Other Assets,0.28,0.19,0.17,0.5700000000000001,0.16,0.21,0.44,0.21,0.25,5.93,5.91,6.11,6.08
Total Assets,12.07,11.96,11.92,12.08,11.87,16.31,8.19,9.36,3.65,5.99,5.94,6.13,6.1
