,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,3.97,4.08,4.83,3.95,4.01,5.22,9.97,14.6,10.82,5.35,8.38,5.27,4.01
Expenses,3.9,3.95,4.6,4.0,3.91,4.99,9.8,14.37,10.61,5.19,8.03,5.69,4.03
Operating Profit,0.07,0.13,0.23,-0.05,0.1,0.23,0.17,0.23,0.21,0.16,0.35,-0.42,-0.02
OPM %,1.76,3.19,4.76,-1.27,2.49,4.41,1.71,1.58,1.94,2.99,4.18,-7.97,-0.5
Other Income,0.04,0.07,0.11,0.1,0.12,0.0,0.02,0.06,0.07,0.01,1.22,0.02,0.01
Interest,0.03,0.1,0.22,0.11,0.14,0.12,0.12,0.02,0.03,0.11,0.15,0.06,0.07
Depreciation,0.02,0.05,0.06,0.02,0.02,0.03,-0.07,0.07,0.1,0.03,0.07,0.04,0.05
Profit before tax,0.06,0.05,0.06,-0.08,0.06,0.08,0.14,0.2,0.15,0.03,1.35,-0.5,-0.13
Tax %,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,0.06,0.06,0.06,-0.09,0.06,0.06,0.15,0.2,0.15,0.03,1.35,-0.5,-0.13
EPS in Rs,0.1,0.1,0.1,-0.15,0.1,0.1,0.25,0.33,0.25,0.05,2.21,-0.82,-0.21
