,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,342.0,265.0,370.0,241.0,444.0,521.0,585.0,611.0,570.0,519.0,523.0,515.0,500.0
Expenses,312.0,244.0,335.0,223.0,392.0,461.0,508.0,538.0,504.0,456.0,453.0,454.0,453.0
Operating Profit,30.0,21.0,35.0,18.0,52.0,59.0,77.0,72.0,65.0,63.0,70.0,60.0,47.0
OPM %,9.0,8.0,10.0,7.0,12.0,11.0,13.0,12.0,11.0,12.0,13.0,12.0,9.0
Other Income,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,13.0,9.0,7.0,8.0,9.0
Interest,10.0,5.0,9.0,10.0,12.0,9.0,9.0,6.0,6.0,6.0,7.0,6.0,6.0
Depreciation,15.0,13.0,13.0,12.0,14.0,15.0,18.0,17.0,17.0,19.0,19.0,19.0,21.0
Profit before tax,9.0,6.0,16.0,-3.0,29.0,39.0,52.0,51.0,55.0,48.0,51.0,43.0,29.0
Tax %,0.0,0.0,1.0,0.0,0.0,22.0,-16.0,22.0,17.0,15.0,7.0,25.0,19.0
Net Profit,9.0,6.0,16.0,-3.0,29.0,30.0,61.0,39.0,46.0,41.0,47.0,33.0,24.0
EPS in Rs,2.02,1.41,3.74,-0.59,6.59,5.11,10.33,6.51,7.56,6.7,7.79,5.37,3.91
