,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2.43,2.58,3.32,3.06,2.58,3.06,3.52,3.78,3.26,4.23,4.29,4.42,4.1
Expenses,2.68,2.84,3.35,3.29,2.87,3.29,3.86,4.21,3.63,4.41,4.51,4.84,4.61
Operating Profit,-0.25,-0.26,-0.03,-0.23,-0.29,-0.23,-0.34,-0.43,-0.37,-0.18,-0.22,-0.42,-0.51
OPM %,-10.29,-10.08,-0.9,-7.52,-11.24,-7.52,-9.66,-11.38,-11.35,-4.26,-5.13,-9.5,-12.44
Other Income,0.07,0.07,0.07,0.06,0.06,0.06,0.05,8.58,0.13,0.14,0.1,0.08,0.2
Interest,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02
Depreciation,0.06,0.05,0.05,0.03,0.01,0.01,0.0,0.02,0.02,0.02,0.02,0.02,0.02
Profit before tax,-0.25,-0.25,-0.03,-0.22,-0.25,-0.19,-0.3,8.12,-0.27,-0.07,-0.15,-0.38,-0.35
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,-0.25,-0.26,-0.03,-0.22,-0.25,-0.19,-0.31,8.12,-0.26,-0.07,-0.16,-0.38,-0.35
EPS in Rs,-0.8,-0.83,-0.1,-0.7,-0.8,-0.61,-0.99,25.93,-0.83,-0.22,-0.51,-1.21,-1.12
