,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,25.58,21.89,25.11,30.19,20.8,24.75,24.95,21.04,17.48,21.39,19.72,21.08,20.72
Expenses,25.96,21.57,22.47,29.27,20.27,25.32,27.45,21.6,20.55,22.47,20.82,21.72,21.21
Operating Profit,-0.38,0.32,2.64,0.92,0.53,-0.57,-2.5,-0.56,-3.07,-1.08,-1.1,-0.64,-0.49
OPM %,-1.49,1.46,10.51,3.05,2.55,-2.3,-10.02,-2.66,-17.56,-5.05,-5.58,-3.04,-2.36
Other Income,0.18,0.71,1.1,26.61,1.18,2.28,2.88,-1.88,0.28,0.51,0.94,0.26,0.28
Interest,1.74,1.85,1.5,1.2,0.89,1.12,1.3,0.77,0.95,1.01,1.07,0.98,1.15
Depreciation,1.58,1.14,1.08,1.23,1.03,1.0,1.13,1.18,1.28,1.21,1.18,1.17,1.18
Profit before tax,-3.52,-1.96,1.16,25.1,-0.21,-0.41,-2.05,-4.39,-5.02,-2.79,-2.41,-2.53,-2.54
Tax %,2.56,-12.24,-258.62,11.83,28.57,-526.83,94.15,-46.47,-0.4,-1.43,-1.66,0.4,0.79
Net Profit,-3.43,-2.2,4.16,22.12,-0.16,-2.57,-0.12,-6.42,-5.04,-2.83,-2.45,-2.52,-2.52
EPS in Rs,-3.16,-2.03,3.83,20.39,-0.15,-2.37,-0.11,-5.92,-4.64,-2.61,-2.26,-2.32,-2.32
