,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,30.92,33.1,32.96,44.4,38.67,33.76,44.28,42.55,40.55,39.16,37.37,35.42,39.54
Expenses,28.5,30.53,30.39,41.31,35.76,31.17,41.58,40.15,37.98,36.89,34.69,33.17,36.47
Operating Profit,2.42,2.57,2.57,3.09,2.91,2.59,2.7,2.4,2.57,2.27,2.68,2.25,3.07
OPM %,7.83,7.76,7.8,6.96,7.53,7.67,6.1,5.64,6.34,5.8,7.17,6.35,7.76
Other Income,0.21,0.08,0.11,0.02,0.09,0.05,0.12,0.07,0.13,0.3,0.39,0.45,0.0
Interest,0.83,0.82,0.81,0.71,0.79,0.73,0.62,0.74,1.06,1.1,1.03,1.11,1.3
Depreciation,0.28,0.29,0.37,0.42,0.43,0.43,0.42,0.46,0.47,0.51,0.5,0.47,0.49
Profit before tax,1.52,1.54,1.5,1.98,1.78,1.48,1.78,1.27,1.17,0.96,1.54,1.12,1.28
Tax %,34.87,35.06,14.0,28.28,31.46,9.46,29.21,26.77,26.5,30.21,13.64,27.68,32.81
Net Profit,0.99,1.0,1.29,1.42,1.22,1.33,1.27,0.92,0.86,0.67,1.33,0.81,0.86
EPS in Rs,1.31,1.33,1.71,1.89,1.62,1.77,1.69,1.22,1.14,0.89,1.77,1.08,1.14
