,2006-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,6.0,13.0,12,15,17,16,16,14,13,17,17
Inventory Days,42.0,21.0,29,21,25,26,26,22,26,26,21
Days Payable,34.0,43.0,39,28,21,18,20,8,18,15,15
Cash Conversion Cycle,14.0,-9.0,2,7,21,24,22,27,21,28,24
Working Capital Days,6.0,8.0,-18,9,23,7,15,15,17,38,38
ROCE %,,,22,20,18,21,16,12,19,14,18
