,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,75.97,75.97,75.37,75.21
FIIs,3.71,3.45,5.46,7.02
DIIs,9.9,10.57,12.42,13.55
Public,10.42,10.03,6.74,4.22
No. of Shareholders,92561.0,83142.0,75172.0,85411.0
