,2014-03-01,2015-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-1,-4,0,-6,8,5,11,6,5
Cash from Investing Activity,0,-2,-3,8,-4,-8,-4,-3,-4
Cash from Financing Activity,1,6,3,-3,-4,2,-9,-1,-1
Net Cash Flow,0,0,0,-1,0,0,-3,2,0
