,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-0.25,2.78,19.33,0.91,-4.23,2.24,7.29,2.5700000000000003,-49.13,0.71,-17.78,8.86
Cash from Investing Activity,-4.63,-1.47,-8.96,-6.26,-8.28,-9.99,-3.28,-0.79,18.15,-0.53,-1.12,-11.21
Cash from Financing Activity,3.13,-0.77,0.59,3.78,3.38,7.4,-2.97,-2.5,34.39,0.58,17.49,3.52
Net Cash Flow,-1.75,0.54,10.96,-1.57,-9.13,-0.35,1.04,-0.71,3.41,0.77,-1.41,1.16
