,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,213.0,262.0,280.0,223.0,273.0,287.0,298.0,290.0,310.0,314.0,326.0,305.0,320.0
Expenses,180.0,217.0,225.0,191.0,228.0,240.0,248.0,248.0,258.0,268.0,272.0,258.0,270.0
Operating Profit,33.0,45.0,54.0,32.0,45.0,47.0,50.0,43.0,51.0,46.0,54.0,46.0,50.0
OPM %,15.0,17.0,19.0,14.0,17.0,16.0,17.0,15.0,17.0,15.0,17.0,15.0,16.0
Other Income,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Depreciation,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0
Profit before tax,32.0,45.0,55.0,31.0,45.0,47.0,49.0,41.0,50.0,43.0,51.0,43.0,47.0
Tax %,26.0,25.0,22.0,24.0,24.0,25.0,26.0,25.0,24.0,25.0,24.0,25.0,25.0
Net Profit,23.0,34.0,43.0,24.0,34.0,35.0,36.0,31.0,38.0,32.0,38.0,32.0,36.0
EPS in Rs,6.11,8.74,11.08,6.18,8.84,9.13,9.33,8.06,9.81,8.31,10.04,8.44,9.28
