,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,-77,52,74,78,82,102,128,147
Cash from Investing Activity,0,-76,-39,-63,-26,-60,-96,-90,-65
Cash from Financing Activity,0,163,-15,-8,-47,-27,-8,-31,-84
Net Cash Flow,0,11,-2,3,5,-4,-2,7,-2
