,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,281.0,459.0,1137.0,129.0,504.0,804.0,1381.0,695.0,535.0,462.0,798.0,298.0,616.0
Expenses,228.0,400.0,793.0,162.0,438.0,514.0,977.0,653.0,441.0,373.0,615.0,330.0,482.0
Operating Profit,53.0,59.0,344.0,-34.0,66.0,290.0,404.0,42.0,94.0,89.0,183.0,-33.0,134.0
OPM %,19.0,13.0,30.0,-26.0,13.0,36.0,29.0,6.0,18.0,19.0,23.0,-11.0,22.0
Other Income,10.0,35.0,25.0,28.0,20.0,35.0,-5.0,37.0,45.0,36.0,37.0,107.0,78.0
Interest,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Depreciation,21.0,25.0,31.0,21.0,24.0,25.0,21.0,23.0,21.0,19.0,14.0,17.0,17.0
Profit before tax,41.0,69.0,338.0,-28.0,62.0,299.0,378.0,53.0,117.0,106.0,206.0,57.0,194.0
Tax %,35.0,28.0,23.0,26.0,30.0,29.0,30.0,25.0,35.0,21.0,26.0,27.0,24.0
Net Profit,26.0,49.0,260.0,-21.0,43.0,213.0,264.0,40.0,76.0,84.0,153.0,42.0,147.0
EPS in Rs,1.43,2.68,14.21,-1.14,2.36,11.64,14.42,2.17,4.14,4.57,8.33,2.28,8.03
