,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,87.75,87.75,87.75,74.93,74.93,74.93,74.93
FIIs,0.0,0.9,0.04,0.28,2.11,2.83,3.09
DIIs,6.74,6.63,7.47,17.52,16.38,14.1,12.81
Public,5.51,4.72,4.74,7.27,6.59,8.15,9.17
No. of Shareholders,156004.0,118358.0,107828.0,131209.0,112648.0,166501.0,196566.0
