,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1.94,3.72,6.31,1.12,6.85,2.17,5.99,6.35,6.32,6.52,4.54,3.24,3.54
Expenses,2.83,3.09,3.98,2.16,4.73,3.89,5.66,4.89,5.13,5.21,5.48,3.02,3.96
Operating Profit,-0.89,0.63,2.33,-1.04,2.12,-1.72,0.33,1.46,1.19,1.31,-0.94,0.22,-0.42
OPM %,-45.88,16.94,36.93,-92.86,30.95,-79.26,5.51,22.99,18.83,20.09,-20.7,6.79,-11.86
Other Income,0.15,0.18,0.18,0.16,0.2,0.23,0.51,0.16,1.58,0.66,0.7,0.52,1.37
Interest,-0.0,-0.0,-0.0,-0.0,0.01,0.01,0.01,0.01,0.01,0.01,-0.0,0.01,-0.0
Depreciation,10.56,10.54,10.31,10.42,10.52,10.5,10.46,10.43,10.55,10.38,9.84,9.93,9.82
Profit before tax,-11.3,-9.73,-7.8,-11.3,-8.21,-12.0,-9.63,-8.82,-7.79,-8.42,-10.08,-9.2,-8.87
Tax %,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Net Profit,-11.29,-9.73,-7.8,-11.3,-8.22,-12.0,-9.63,-8.83,-7.79,-8.43,-10.09,-9.19,-8.87
EPS in Rs,-0.61,-0.52,-0.42,-0.61,-0.44,-0.65,-0.51,-0.47,-0.42,-0.45,-0.54,-0.49,-0.48
