,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Sales,224.0,229.0,287.0,334.0,371.0
Expenses,205.0,211.0,271.0,314.0,340.0
Operating Profit,19.0,18.0,16.0,20.0,31.0
OPM %,9.0,8.0,6.0,6.0,8.0
Other Income,0.0,0.0,1.0,0.0,0.0
Interest,2.0,2.0,4.0,3.0,6.0
Depreciation,2.0,2.0,2.0,2.0,2.0
Profit before tax,16.0,14.0,12.0,15.0,24.0
Tax %,29.0,27.0,21.0,31.0,23.0
Net Profit,11.0,10.0,9.0,10.0,18.0
EPS in Rs,138.54,123.78,112.32,123.66,11.22
