,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-12-01
Promoters,77.22,69.36,78.56,72.73,54.8
FIIs,10.46,6.58,2.33,4.13,11.45
DIIs,4.92,4.4,3.17,5.55,9.76
Public,7.4,19.66,15.94,17.61,23.99
No. of Shareholders,33305.0,43209.0,156594.0,154150.0,151416.0
