,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,51.61,52.12,52.26,52.32,52.35,47.1,47.11,50.83
DIIs,7.43,7.43,7.43,7.43,7.43,6.46,6.46,6.46
Public,40.96,40.44,40.31,40.25,40.22,46.44,46.44,42.7
No. of Shareholders,2139.0,2371.0,2578.0,2475.0,2949.0,3372.0,3324.0,3388.0
