,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,49.0,79,66,74,80
Inventory Days,30.0,36,17,26,50
Days Payable,60.0,110,53,58,76
Cash Conversion Cycle,18.0,6,30,41,55
Working Capital Days,10.0,9,19,14,26
ROCE %,,5,11,11,9
