,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,26,87,59,137,33
Cash from Investing Activity,-15,-139,-14,-99,37
Cash from Financing Activity,-5,47,-45,-50,-65
Net Cash Flow,6,-5,0,-13,6
