,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,20,20,20,20,23,23,23,23,23,24,24,24,25
Reserves,644,656,642,669,930,944,832,793,743,817,818,940,1359
Borrowings,148,128,128,125,233,372,624,896,730,847,920,353,362
Other Liabilities,235,278,289,246,1493,1356,1210,975,775,775,903,931,981
Total Liabilities,1047,1082,1080,1060,2678,2695,2689,2687,2272,2462,2664,2248,2728
Fixed Assets,254,272,323,416,977,933,958,935,872,871,966,732,720
CWIP,16,26,11,27,13,15,27,36,0,41,61,12,58
Investments,33,33,33,1,21,82,83,87,29,31,30,32,32
Other Assets,743,751,712,616,1666,1665,1621,1630,1371,1518,1607,1472,1918
Total Assets,1047,1082,1080,1060,2678,2695,2689,2687,2272,2462,2664,2248,2728
