,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,5,16,20
Cash from Investing Activity,4,-5,-15,-30
Cash from Financing Activity,4,3,-1,3
Net Cash Flow,8,3,1,-7
