,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.01,0.01,0.01,5.03,5.03
Reserves,0.96,1.03,2.22,7.13,7.9
Borrowings,1.49,1.36,1.06,0.06,0.04
Other Liabilities,1.05,1.02,1.37,2.23,2.58
Total Liabilities,3.51,3.42,4.66,14.45,15.55
Fixed Assets,0.1,0.08,0.05,0.32,1.24
CWIP,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0
Other Assets,3.41,3.34,4.61,14.13,14.31
Total Assets,3.51,3.42,4.66,14.45,15.55
