,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-1.41,0.5700000000000001,-0.01,-0.8
Cash from Investing Activity,0.6900000000000001,-0.15,0.0,-0.45
Cash from Financing Activity,0.95,-0.17,-0.41,6.34
Net Cash Flow,0.23,0.25,-0.43,5.09
