,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.57,5.57,5.57,5.57,5.57,5.57,5.57,5.57,5.57,5.57,5.57,5.57,5.57
Reserves,-2.99,-2.98,-2.96,-2.94,-2.92,-2.67,-2.64,-2.63,-2.79,-2.32,-2.08,-1.99,-1.95
Borrowings,3.16,3.37,3.18,2.93,2.45,1.84,1.91,2.12,0.34,0.27,0.6900000000000001,3.42,3.45
Other Liabilities,3.7,2.55,3.81,2.35,2.6,2.86,2.69,3.58,2.87,2.77,3.1,3.73,5.04
Total Liabilities,9.44,8.51,9.6,7.91,7.7,7.6,7.53,8.64,5.99,6.29,7.28,10.73,12.11
Fixed Assets,2.97,2.63,2.28,2.02,1.79,1.94,1.95,1.82,1.71,2.0,1.96,1.88,1.73
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.01,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,6.46,5.86,7.3,5.87,5.89,5.66,5.58,6.82,4.28,4.29,5.32,8.85,10.38
Total Assets,9.44,8.51,9.6,7.91,7.7,7.6,7.53,8.64,5.99,6.29,7.28,10.73,12.11
