,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.05,0.05,4.32,4.32,4.32
Reserves,-0.05,-0.05,63.34,87.61,82.53
Borrowings,0.0,0.0,0.0,17.55,6.03
Other Liabilities,0.0,0.0,20.21,35.39,36.72
Total Liabilities,0.0,0.0,87.87,144.87,129.6
Fixed Assets,0.0,0.0,13.15,12.76,14.36
CWIP,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.2,0.0,0.0
Other Assets,0.0,0.0,74.52,132.11,115.24
Total Assets,0.0,0.0,87.87,144.87,129.6
