,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,74.98,74.98,74.98,74.98
FIIs,0.08,0.08,0.08,0.07
Public,24.93,24.94,24.94,24.94
No. of Shareholders,13306.0,12002.0,10771.0,9795.0
