,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,30.52,0,10.42,-26.69
Cash from Investing Activity,-4.66,0,-5.73,9.12
Cash from Financing Activity,-8.59,0,0.0,15.97
Net Cash Flow,17.27,0,4.69,-1.6
