,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,,0.00,124.68
Inventory Days,,,,
Days Payable,,,,
Cash Conversion Cycle,,,0.00,124.68
Working Capital Days,,,156.86,466.04
ROCE %,,,28.08,38.04
