,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
FIIs,3.62,2.47,1.57,1.51,1.71,1.63,1.2,1.82
DIIs,9.0,7.72,7.73,5.75,3.5,2.5,2.47,2.48
Government,0.05,0.05,0.0,0.02,0.02,0.02,0.02,0.02
Public,87.33,89.76,90.7,92.72,94.76,95.84,96.29,95.66
No. of Shareholders,39213.0,47436.0,49255.0,56621.0,78403.0,97916.0,91600.0,87348.0
