,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,22,22,22,22,22,22,22,22,23,25,37,50,50
Reserves,100,102,60,39,40,45,62,86,122,141,445,1478,2130
Borrowings,32,26,21,23,12,26,30,93,124,155,96,4,19
Other Liabilities,395,306,339,345,389,409,442,390,374,399,246,493,730
Total Liabilities,550,457,443,430,463,503,556,591,642,720,824,2026,2929
Fixed Assets,317,295,275,271,293,320,348,358,374,362,400,532,970
CWIP,2,4,5,5,7,8,23,36,42,85,86,373,433
Investments,0,0,0,0,0,0,0,0,0,0,0,37,66
Other Assets,231,158,163,153,163,174,185,196,226,274,338,1083,1461
Total Assets,550,457,443,430,463,503,556,591,642,720,824,2026,2929
