,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,72.0,77.0,82.0,80.0,83.0,87.0,94.0,93.0,99.0,103.0,109.0,103.0,105.0
Expenses,54.0,53.0,58.0,55.0,60.0,52.0,55.0,61.0,63.0,67.0,71.0,68.0,71.0
Operating Profit,18.0,24.0,24.0,25.0,23.0,35.0,39.0,32.0,36.0,36.0,38.0,35.0,34.0
OPM %,25.0,31.0,29.0,31.0,27.0,40.0,41.0,34.0,36.0,35.0,35.0,34.0,32.0
Other Income,11.0,11.0,10.0,11.0,11.0,9.0,11.0,7.0,13.0,15.0,16.0,18.0,16.0
Interest,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0
Profit before tax,26.0,33.0,31.0,33.0,31.0,41.0,47.0,36.0,46.0,48.0,51.0,50.0,47.0
Tax %,27.0,25.0,26.0,27.0,22.0,25.0,28.0,41.0,19.0,18.0,24.0,18.0,32.0
Net Profit,19.0,24.0,22.0,24.0,24.0,31.0,34.0,22.0,37.0,39.0,39.0,41.0,32.0
EPS in Rs,19.12,25.06,23.0,24.82,24.93,32.0,34.62,22.02,38.06,40.29,39.76,41.77,32.92
