,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,73.32,73.47,73.59,73.6,73.64,73.72,73.72
FIIs,4.3,2.57,1.53,1.58,1.53,1.59,2.01
DIIs,10.31,10.78,10.74,10.61,9.46,11.01,8.57
Public,12.07,13.18,14.15,14.21,15.37,13.68,15.69
No. of Shareholders,23075.0,19984.0,19299.0,23899.0,30497.0,24767.0,28999.0
