,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5,5,5,5,5,5,5,5,5,5,5,5,5
Reserves,114,111,108,95,94,91,84,80,72,73,82,88,92
Borrowings,0,2,3,7,16,7,13,13,16,2,4,4,2
Other Liabilities,2,2,1,3,1,1,2,1,10,1,2,0,2
Total Liabilities,121,120,118,109,116,104,104,99,102,81,94,98,101
Fixed Assets,3,8,5,4,4,16,19,16,12,11,12,11,4
CWIP,0,6,6,6,8,6,5,0,0,0,0,0,0
Investments,29,26,26,26,28,21,8,2,1,2,1,0,0
Other Assets,89,79,80,72,76,61,72,80,89,68,81,86,96
Total Assets,121,120,118,109,116,104,104,99,102,81,94,98,101
