,2012-12-01,2013-12-01,2014-12-01,2015-12-01,2016-12-01,2017-12-01,2018-12-01,2019-12-01,2020-12-01,2021-12-01,2022-12-01
Cash from Operating Activity,280,297,431,555,826,620,1000,1308,1012,1231,1790
Cash from Investing Activity,-507,-574,-500,-300,-1048,-746,-937,-2320,-472,-1008,-1769
Cash from Financing Activity,229,274,58,-236,230,159,-84,1107,-574,-178,-18
Net Cash Flow,3,-2,-11,19,8,32,-22,95,-33,46,4
