,2006-03-01,2007-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,29.0,26,56.0,57,54,53,47,45,54,36,21
Inventory Days,116.0,130,135.0,156,207,253,219,206,240,389,287
Days Payable,99.0,97,92.0,112,148,180,166,164,163,220,129
Cash Conversion Cycle,47.0,59,99.0,101,113,126,100,87,130,204,179
Working Capital Days,64.0,72,88.0,99,107,90,71,52,82,105,85
ROCE %,,10,,0,1,6,8,4,4,7,4
