,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,144.85,101.43,112.19,71.01,129.87,113.76,91.77,124.81,143.56,103.24,77.42,87.68,105.42
Expenses,109.47,105.16,112.39,67.48,108.35,102.08,98.72,121.76,119.46,101.82,94.04,90.3,96.42
Operating Profit,35.38,-3.73,-0.2,3.53,21.52,11.68,-6.95,3.05,24.1,1.42,-16.62,-2.62,9.0
OPM %,24.43,-3.68,-0.18,4.97,16.57,10.27,-7.57,2.44,16.79,1.38,-21.47,-2.99,8.54
Other Income,4.29,-12.53,13.41,6.09,3.48,5.52,2.34,12.6,3.91,6.07,7.67,4.59,1.86
Interest,9.73,8.62,7.05,6.49,6.26,5.67,4.87,5.24,4.39,3.99,4.42,3.98,3.51
Depreciation,4.01,4.26,3.35,3.16,3.23,3.08,2.97,2.95,3.09,3.01,2.91,3.03,3.15
Profit before tax,25.93,-29.14,2.81,-0.03,15.51,8.45,-12.45,7.46,20.53,0.49,-16.28,-5.04,4.2
Tax %,0.0,-0.48,11.74,0.0,8.45,10.77,56.87,8.58,11.89,-51.02,33.54,-4.37,13.33
Net Profit,25.93,-29.27,2.48,-0.04,14.2,7.54,-5.37,6.81,18.09,0.74,-10.81,-5.26,3.64
EPS in Rs,12.15,-13.71,1.16,-0.02,6.65,3.53,-2.52,3.19,8.48,0.35,-5.07,-2.46,1.71
