,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,9530.0,10142.0,10510.0,10219.0,10267.0,10447.0,10687.0,10905.0,11151.0,11262.0,12264.0,11048.0,11267.0
Expenses,1096.0,1228.0,1618.0,1218.0,1496.0,1415.0,1983.0,1661.0,1785.0,1368.0,1433.0,1716.0,1557.0
Operating Profit,8433.0,8915.0,8892.0,9001.0,8771.0,9032.0,8704.0,9245.0,9366.0,9893.0,10831.0,9332.0,9710.0
OPM %,88.0,88.0,85.0,88.0,85.0,86.0,81.0,85.0,84.0,88.0,88.0,84.0,86.0
Other Income,354.0,653.0,360.0,3720.0,276.0,277.0,737.0,342.0,199.0,500.0,294.0,209.0,263.0
Interest,2003.0,2047.0,1882.0,2216.0,1885.0,1845.0,2091.0,1960.0,2187.0,3012.0,2475.0,2057.0,2341.0
Depreciation,2895.0,3073.0,3112.0,3112.0,3195.0,3286.0,3279.0,3295.0,3317.0,3407.0,3314.0,3266.0,3277.0
Profit before tax,3889.0,4447.0,4259.0,7392.0,3968.0,4178.0,4071.0,4331.0,4060.0,3975.0,5335.0,4218.0,4355.0
Tax %,20.0,24.0,17.0,19.0,15.0,21.0,-2.0,12.0,10.0,8.0,19.0,15.0,13.0
Net Profit,3094.0,3368.0,3526.0,5998.0,3376.0,3293.0,4156.0,3801.0,3650.0,3645.0,4323.0,3597.0,3781.0
EPS in Rs,3.33,3.62,3.79,6.45,3.63,3.54,4.47,4.09,3.92,3.92,4.65,3.87,4.07
