,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,79,79,79,79,79,80,80,81,81,79,80,80,80.0
Reserves,1066,1081,1031,1008,676,800,1095,1639,1839,1908,1875,2011,2056.0
Preference Capital,0,0,0,409,0,0,0,0,0,0,0,0,
Borrowings,1037,2821,4338,5316,1085,1092,1178,2067,2577,2944,3475,3834,3689.0
Other Liabilities,1112,1385,1478,1977,775,938,1359,3226,2698,3124,3281,2884,2629.0
Total Liabilities,3293,5365,6926,8380,2614,2911,3712,7012,7195,8055,8711,8809,8454.0
Fixed Assets,976,1117,1725,4055,1137,1313,1234,2468,3060,3174,3351,3246,3149.0
CWIP,713,2181,3549,2193,172,66,357,419,133,227,143,129,188.0
Investments,13,44,222,59,16,49,175,135,333,303,92,136,199.0
Other Assets,1592,2022,1430,2074,1289,1483,1946,3990,3669,4350,5125,5298,4918.0
Total Assets,3293,5365,6926,8380,2614,2911,3712,7012,7195,8055,8711,8809,8454.0
