,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,54.49,54.03,53.82,53.63,54.46,54.16,54.06,53.99
FIIs,7.06,8.54,6.01,4.22,5.11,6.14,7.99,5.45
DIIs,11.34,11.22,10.82,6.41,8.63,7.97,2.09,1.91
Public,27.11,26.21,29.35,35.73,31.8,31.72,35.86,38.63
No. of Shareholders,117979.0,127587.0,177571.0,203414.0,183715.0,197723.0,205929.0,225571.0
