,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,93,68,81,98,121,102,100,97,111,110,115,96
Inventory Days,55,53,74,83,78,122,97,87,67,95,121,92
Days Payable,109,106,138,180,141,164,188,281,212,296,319,238
Cash Conversion Cycle,39,15,18,1,57,60,8,-97,-34,-91,-83,-50
Working Capital Days,29,-30,-50,-13,53,72,48,34,42,89,92,97
ROCE %,8,5,3,5,8,20,27,30,19,12,8,11
