,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,390.0,462.0,446.0,316.0,407.0,407.0,414.0,445.0,516.0,474.0,523.0,537.0,578.0
Expenses,334.0,393.0,391.0,282.0,358.0,360.0,363.0,392.0,453.0,423.0,462.0,473.0,511.0
Operating Profit,55.0,70.0,55.0,34.0,49.0,47.0,51.0,54.0,62.0,51.0,61.0,65.0,66.0
OPM %,14.0,15.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0
Other Income,28.0,0.0,1.0,4.0,2.0,1.0,2.0,1.0,10.0,1.0,2.0,3.0,4.0
Interest,11.0,12.0,9.0,8.0,9.0,6.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0
Depreciation,24.0,24.0,23.0,22.0,20.0,20.0,20.0,20.0,20.0,20.0,17.0,20.0,21.0
Profit before tax,49.0,34.0,24.0,8.0,23.0,23.0,27.0,30.0,48.0,27.0,41.0,43.0,44.0
Tax %,-1.0,37.0,94.0,23.0,35.0,23.0,52.0,32.0,1.0,2.0,28.0,26.0,25.0
Net Profit,50.0,21.0,1.0,6.0,15.0,17.0,13.0,21.0,48.0,27.0,30.0,32.0,33.0
EPS in Rs,4.06,1.76,0.11,0.49,1.2,1.42,1.08,1.69,3.9,2.2,2.44,2.62,2.72
