,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,37.26,37.18,36.53,36.53,36.53,36.53,36.53,38.51
FIIs,1.78,0.28,0.0,4.23,10.52,11.28,3.67,3.96
DIIs,2.08,4.37,4.24,0.44,0.22,1.67,6.56,5.59
Public,58.88,58.17,59.24,58.81,52.74,50.52,53.24,51.93
No. of Shareholders,44704.0,40218.0,41249.0,37886.0,40735.0,68993.0,66192.0,77519.0
